Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label,Subdomain_Count
help-center294.crabdance.com,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
muenchnernotizen.info,0,1,1,9,0,0,0,0,0,1,1,1,1,1,1,1,0
nodetranscendence.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
witrzcxnzl.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
www-cred-foz-ilha.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1
nitro.neeve.co,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
wallieget.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,1,0
kristosh.eu,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,0
fevrier-897c1.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
gtly.to,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0
irhose.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
officesharepoints.myportfolio.com,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
delevery012.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
my.softbank.info.qivw.top,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,3
domappcheckomeg19.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
connection-orangebank-certicode.derlma.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
dasfinhas.com,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0
suite-trezo.io,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
sqctj.costspast.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
dapp-comdex-ecosystem.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
plovintesd.blacenarycra.cf,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
admiring-fermat.149-28-163-177.plesk.page,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,2
mndnrd.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
7b631qxp.r.us-west-2.awstrack.me,0,0,1,5,0,0,1,1,0,0,1,1,1,1,0,1,3
aide-laposte-fr.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
solcitapiurapromos.xyz,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
apple-auth-cn.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
pancakeswapfinanece.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
is.gd,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0
business1289768912.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
generousmonthlycoinsss--yverde.repl.co,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
2ik1rstrct678pgbsnssrcvry1695634.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
vinted-pl-gj32d.lanru.top,0,0,0,2,0,0,1,1,0,1,1,1,1,1,1,1,1
cnscsjbcjsbc.xcsfdhgfgd.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
lifedesignbolivia.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0
storageapi.fleek.one,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1,1
produkte-dkb.konto-24.info,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
ap3rdk.webwave.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
cryptofreejioidea.code.blog,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
hd4-mfh4d.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
help-center98.crabdance.com,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
8--fuapp3.repl.co,0,0,0,2,0,0,0,1,0,1,1,1,1,1,1,1,1
emistt573netsmails73.weebly.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
mefamask.excharge.foundation,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
track-id8982.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0
cliqueabc.raphaeltavares.com.br,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,2
hd2-fy.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
netflixsupport.noortechnology.pk,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,1
visioncenterss.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
sparkassesicherheit.link,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
areas-aspnt.bsafeschool.it,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
my.delivery-package.r91g.me,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2
freightoinx0008.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
track-10083.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
projectrxnegade.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,0
bafybeiemrqmrwml4ecdnyald5jsipavzsc6n3cfv344alveuvbwgquyw3q.ipfs.w3s.link,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,2
help-center317.crabdance.com,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
infinitystakingaxie.shop,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
ww0bltkubnetx.1gb.ru,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
bafybeid6sgo3laosin4qaxoz3jz2f7jpz6hiduddkqplgc57dh54unb7h4.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2
lebedef66.beget.tech,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
wzf4cx.webwave.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
daycoval.facildepagar.com.br,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
shanky0.github.io,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
otp.45-142-122-112.cprapid.com,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,2
btconnects-0994a5.webflow.io,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
bisabonewverify.bisabonewverif.repl.co,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,2
freightoinx0002.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
online-pocztovy.info,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0
ethpz.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
espnsmescbitlfr-com.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
cia.4moor.it,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1,1
merryspringgreenprotocols.logguser.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
paverguide.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
conferindo-meusaldonline-2023.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0
att-102095-102275.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
sf8as-r.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
ama-co-lansudnc.twlcrow.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
sms98store.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,0
miseenjouridentifiantdigital.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ricbzqonlg.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
szg2ro.webwave.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ho4b5pwjxu63b30d507879d.tukoapps.ru,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
orca-dao.org,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
oasistiles.in,0,0,0,5,0,0,0,0,0,1,1,1,1,1,0,1,0
amazon-vuifadbndf.dnsrd.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,0,1,1
litecpp.com.br,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
s.smcbazmsouaau.icu,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
cfbdmaviwf.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
roundcube090012.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
hkrpchgevx.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
patient-cell-40f5.updatedlogmylogin.workers.dev,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,2
hablalooqlq.luisperalta4.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
bancodobrasil.ethicspoint.eu,0,0,1,3,0,0,0,0,0,1,1,0,1,1,0,1,1
help-center103.crabdance.com,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
go-ggpost.site,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,0
rcube000001.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
nlb-si-stranka.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
document-project.secure-count.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2
macimixrt.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
sparkassen-aktualisierung.de,0,0,0,2,0,0,0,1,0,1,1,1,1,1,1,1,0
cglem.furety.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
video-r.com,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0
preventseniordiagnosticos.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
freightoinx0006.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
adobe-document.auth-meta.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2
delevery012.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
123-reg-securelogin.anagroup.net,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1
help-center688.crabdance.com,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
fwwquh.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
vps4698.inmotionhosting.com,0,1,1,3,0,0,0,0,0,0,1,1,1,1,0,1,1
login-micro-file-share-drive-folder-view.web.app,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1
ac83a-shipment-mail-ups.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
amazon-yndag.mrslove.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
galicia9476456657434--86875796.repl.co,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
suiviticket.co,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0
m-a-m-company.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0
lamagraconsulting.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0
id468273.icu,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
att-108806.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
in.mt,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
u1945431.plsk.regruhosting.ru,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,2
resettaportale-utente.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
login.ourtime-identity.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2
dev-ebisasecure.pantheonsite.io,0,0,0,2,0,0,0,1,0,1,1,1,1,1,1,1,1
multiplestreamprofit.com,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0
tinu.be,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,0,1,1
connection-orangebank-certicode.derlma.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
oixpurchase.856645.xyz,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
heinthu1.github.io,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
royaleboxm11.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
zerviceconfirm.start.page,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
l2nxj4.webwave.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
travaux.fr.fo,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sad-lederberg.51-116-101-12.plesk.page,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2
help-center196.crabdance.com,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
nvidia-drive1.site,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
hospitablecaringoffice.bpcijn.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
linkr.bio,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0
ondrive-623c4.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
track-id2822.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
serviziofatturazione-italy.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
porezna-upirava.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
jytrjfghedghef.infura-ipfs.io,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
allegrolloklnie.geosetthudofak.cf,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
clubeamigosdopedrosegundo.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
tlruistl.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
baytalsbah.net,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,0
bisa-web-persona--userhotmailes.repl.co,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
cadastro30hfacil.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,0
ci13862.tw1.ru,0,0,0,3,0,0,0,0,0,0,1,1,1,1,1,1,1
outlook117.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
gfgffhghgyj.000webhostapp.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
bafybeibnqs5uocztalri5ifbks4lzgte3zbqg7znbud7756ida5qy7dmb4.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2
promotionhours.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,0,1,1
site9607677.92.webydo.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,2
securespend.the-bake-box.com,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
99mbet.com,0,0,0,3,0,0,1,0,0,1,1,1,1,1,0,1,0
krimshdgs-76787.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
bbbbbbbbbbbbbbbbtttttttttttttt.godaddysites.com,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
help-center679.crabdance.com,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
faturarennersolucoesweb.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
bafybeidcstz5uxmkb5uxarfrjnw224inbuuyo2eo4dz3evcp3ph6yvqtna.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2
verificationmailupdatebells.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ww1-bradconetempresa-ne2.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
semprecomalu.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
arstmping004.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
cpanel10wh.bkk1.cloud.z.com,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,3
tinyurl.com,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0
verifyc0.otzo.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
bper-start-sistema-sicuro.cfolks.pl,0,0,1,5,0,0,0,1,0,0,1,1,1,1,1,1,1
online-b-pdf.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
etc-basdgk.xxuz.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
lexy.pages.dev,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,0,1,1
unevenamazingextensions.ksidaoi.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
russnellson.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
s3.amazonaws.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,0,1,1
caseid1002389647345903436.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
betdufkgmshd.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
serifoto.it,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
myfunpets.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
ecoute-sms-vocal.weebly.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
thermictechno.co.jp,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,1,1
dilscordlinkl.com.ru,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
townhallpro.myportfolio.com,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
service2.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
intersyncbridge.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
selrdcqfmm.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
fp-tinxyz3.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
ipfs.io,0,0,1,3,0,0,0,0,0,0,1,1,1,1,0,1,0
si89-dgaff.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
paylahsga.link,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
d-pb.565988889.xyz,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,1
mttkjairan.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
is.gd,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0
crustipfs.info,0,1,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0
storage.cloud.google.com,0,0,1,2,0,0,1,0,0,1,1,0,1,1,1,1,2
elta-couriertracking.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1
online0--banco-bisabisa.repl.co,0,0,0,2,0,0,0,1,0,1,1,1,1,1,1,1,1
project2b-9eb2a.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
storage.yandexcloud.net,0,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,1
s.id,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0
banruralgtl.eshost.com.ar,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,2
minekoart.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1,0
confira-online-2023seguro.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0
prcsrl.eu,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0
51.fi,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
rewhg-mtt3.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
bktp3d.webwave.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
madeuptubbymonitors.eskere123.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
providingplatforms.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
blocca-portale.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
trustpaad.top,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
att-109039smallgold.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
visionaidentificazione-rimuovi.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
visura-produzionecarta.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
beneet.banecoboc.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
delevery08.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
help-center362.crabdance.com,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
amazon-bvbff.justdied.com,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
weblnfo.sviluppo.host,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
sbery-2k.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1
xq3f-mck4.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
chaindex.netlify.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0
dappmodulehub.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
tlruistl.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
dev-ban4copr0meri5cacrcr.pantheonsite.io,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
project1b-4dc97.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
mshbthmnybnykbsk.co.vu,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
brave-swanson.194-180-49-204.plesk.page,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,2
business-page-appeal-211122.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
urn.majling.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
help-center221.crabdance.com,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
help-center465.crabdance.com,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
rebrand.ly,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0
goodtimepay.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
gloomydecisivethings.jumpac66.repl.co,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,2
blocca-portale.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
bafybeib4dilwg6ubrr5myf5xc3p3wcxtv6nbwsko2itlrvlpyjenbtmrgu.ipfs.w3s.link,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,2
storageapi.fleek.co,0,0,1,3,0,0,0,0,0,0,1,1,1,1,1,1,1
metasupport10023958182.web.app,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
metmasslogy.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
amoen.kfc333.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
equalaquarepositories--bge30neral666.repl.co,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
web-sand-home.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
www-bltkub-suppo.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
mobile.meta-pages.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2
pancakeswap.financeqt.site,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
guardiaojuridicoitau.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
shizuokabannkco-jp.ktstbtm.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
banco--bisabo11.repl.co,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
connection-orangebank-certicode.derlma.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
accountupdateverification.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bnpfrancefr7.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
nmcv-5cc34.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
staging-demo.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
warriorplus.com,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0
acertderisofe.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
givinginfo.ueh.edu.vn,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,1,2
voiders-world-free.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
cosmetic--cosmeticcc.repl.co,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
moncfcsulte223.blogspot.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,1,1
mael-prod.fr,0,0,0,2,0,0,0,1,0,0,0,1,1,1,0,1,0
etc-mbncv.longmusic.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
ebanklng-raifelsen-ch-overview.167-71-209-130.plesk.page,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,2
ipfs.io,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1,0
ipfs.io,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1,0
slovenije-posta.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
ghorana.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,0,1,0
gt.bindustre.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
grupobisa.bancaonline22.repl.co,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,2
ronin-wallet.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
ipfs.io,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1,0
awirer.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
mahendrachemicals.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
ysidk-id634.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
6o4vgulydv5urg5s46jc4ae3cirqema7yrazgayrkngt4qks5lrq.arweave.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
roundcube000mondy04.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
impocauca.co,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0
